gmag,ra,dec,plx,bp_rp,lum_val,teff_val,radius_val,abs_mag,L_value,temp,radius
10.699402,57.204058825990295,24.26718036299427,6.966932356290467,1.0752592,0.8772346,5066.4136,1.2156519,-9.133499360700572,0.8752981533887597,4322.019130792327,1.684847599372121
10.400532,56.43515233772688,24.22011204783756,7.43157031770279,0.9301739,0.9622572,5413.0,1.1153783,-9.109558471528699,1.0130386546156906,4630.841940577764,1.578879841109684
10.038034,56.65709372131143,23.787516117590727,7.399871170697114,0.9086571,1.3377335,5535.0,1.2577728,-9.49342944144406,1.4267178086607504,4681.463721094523,1.8334188995206118
11.159633,57.36985457240684,23.711986199086525,7.491162784606629,1.0139475,0.47982332,5267.0,0.8318915,-8.310523242807268,0.49550533068990815,4446.074303525404,1.1979169769076554
13.170188,56.09618034886695,24.06810156503576,7.498262011657111,1.750556,0.1206191,3980.0,0.7304568,-6.2952320853644075,0.07762535086790273,3361.7473305484837,0.8293305005298142
13.280696,56.91832314088232,24.30174305949383,7.427570100749157,1.7155895,0.09327064,4279.4565,0.5555816,-6.232086563357447,0.0714542526676134,3398.6880466278867,0.7784799284547219
11.20334,55.89348889496024,23.76172010291054,7.235269980871815,1.073657,0.508554,5094.75,0.9153252,-8.44059801824283,0.5102165214202941,4325.151241300708,1.2844897677656348
14.00927,56.53138354387959,24.374184417076737,7.402728292183477,1.9494629,0.059395682,3922.695,0.5276683,-5.520263292939401,0.0367712489509494,3169.225767466632,0.6422495683625488
13.437666,57.31420070794872,24.56707866115371,7.390999150467684,1.8035431,0.099386774,3944.6667,0.6749884,-6.099795750604258,0.06244925982223322,3307.6372407930985,0.76839386501652
11.9679785,56.66777396685864,23.4975417055196,7.220920105721395,1.4365625,0.29742023,4515.0,0.89129686,-7.685885978657135,0.2532931939033713,3734.7519647436266,1.2137918537808758
10.101808,56.66165616813511,24.95944340320939,7.310854996994011,0.8084307,1.2597905,5900.25,1.0741402,-9.490167247034842,1.3782895377848297,4936.862967975434,1.620406853903525
13.387124,56.24574340195316,23.388735475348103,7.538889452366325,1.7275953,0.08743717,4162.6626,0.5685364,-6.051277976473557,0.0628833471103669,3385.8903618612035,0.7358309142912732
12.702542,56.52886151223133,24.5626116251758,7.361842907016075,1.4580269,0.14674483,4493.0,0.6322098,-6.854682913049659,0.12388254199527264,3705.9330945224065,0.8621163713555378
14.28843,56.5412994231555,24.673400598801848,7.357909287158298,2.3871126,0.05949235,3569.3333,0.637836,-5.271467254200195,0.028781878892599,2828.1073873084065,0.7135489401332911
10.740429,57.07380760742749,25.04764713940749,7.4622563697849955,0.92820644,0.6913322,5498.5,0.9162365,-8.749058240306711,0.7346628330686723,4635.413894731118,1.3419087516267643
9.191837,56.66398644615473,24.103001088148325,7.418396935580117,0.6303797,2.7893677,6512.5254,1.3119179,-10.327124457810058,3.0948889133429858,5490.358587299508,1.963256751151567
15.29036,57.24294285741471,23.0940277469212,7.291733341675512,2.5239925,0.029779118,3312.0,0.5241166,-4.314709957235809,0.011646473523188674,2739.143194126007,0.48386447322370973
13.485077,57.85567762990191,23.88917827293164,7.343075152565563,1.7526941,0.081739046,4216.0,0.53587836,-6.084910829894799,0.06056381915663423,3359.520990902694,0.7335131366831358
9.288032,56.66674429658588,23.11013054712608,7.26120926216832,0.6489811,2.667597,6365.25,1.3430179,-10.338012494894445,2.9564415285263252,5425.258845977974,1.9651681041549791
13.597135,58.61863911431721,24.320936673283345,7.348691749134714,1.7922897,0.07704703,4135.49,0.5407252,-5.969029874575435,0.05454135694308532,3318.9466928028864,0.7132116069086692
14.440887,55.77315195646161,24.82441747200703,7.214996616070393,2.5287046,0.055880416,3518.7148,0.6360838,-5.217080778847627,0.026011951556186633,2736.204333888526,0.724678543023429
10.6272955,55.951816397432765,25.189867897145785,7.641885582227047,1.0561934,0.7599631,5206.13,1.071566,-8.743259011491874,0.777464805014435,4359.662471098245,1.560596476230456
12.802538,56.15605129873356,25.137590963324847,7.565130093731612,1.5158587,0.12718314,4484.3364,0.59084153,-6.6184906754883155,0.10699217063038563,3630.9749746398334,0.8346136340989192
11.192917,56.04683048822847,23.379125795542592,7.479148239303099,1.0491371,0.48294327,5068.6665,0.9011836,-8.28526482615277,0.4820908821040293,4373.803380346717,1.2209613999114908
11.907715,57.42624240807088,24.462806205398227,7.490018098866185,1.1980419,0.2594427,4889.265,0.709882,-7.563205325259492,0.2488560856955088,4097.699730982269,0.9994241915081608
10.697075,57.91861227574484,24.98296932289007,7.403034095994597,0.9161043,0.7355475,5441.2,0.96509176,-8.8322517491606,0.7768738458522348,4663.786925946331,1.3631819792857574
14.965404,57.12947017468325,24.281279555527057,7.165317448614132,2.4309053,0.039697684,3364.0,0.5865746,-4.727110566122022,0.016269249827625898,2798.8653891547942,0.5477416022643409
12.0959635,57.82036807149629,23.82640608439269,7.320482855682977,1.2459354,0.22204721,5010.75,0.6252732,-7.489431446466611,0.21904590786734318,4017.8191282463413,0.9753102650903814
12.572007,56.0913736987376,24.768213180775955,7.34211124824187,1.4118891,0.16132994,4573.0,0.63989353,-6.998637208573811,0.1404608456052615,3768.5807993456333,0.8877240058872927
14.095937,57.80039395813223,23.93243670804142,7.482308496538541,2.0349836,0.06052644,3746.0,0.5841033,-5.380132560389992,0.03323180872565394,3094.5787975908424,0.6403683892984893
10.467337,56.08380189550965,24.795967541491937,7.424900457522266,0.8778496,0.9046081,5430.6875,1.074418,-9.04724300388774,0.9542978134536261,4756.407753955001,1.4525791116395326
12.423114,56.5271862474138,24.5672281166677,7.333363589354946,1.3542929,0.16662127,4932.0,0.55907714,-7.153490942396564,0.16149086626021206,3850.6215367879295,0.9117343096589113
8.880561,56.27210738288761,23.70247235332441,7.34952552394294,0.544425,3.7859666,6707.242,1.4409637,-10.685036612033567,4.200074511008457,5818.627959065092,2.0363072416717642
13.716083,56.61936740824291,24.758796916848578,7.278199056506765,1.8498583,0.077136755,3985.6667,0.5824805,-5.89827614862787,0.04983321900022903,3262.0864160652145,0.7057071772401926
9.75268,56.96895124928979,23.94103047315596,7.415387496792548,0.7135601,1.6815845,6003.3,1.1987591,-9.768310231278202,1.847822705545307,5213.425019132527,1.68244111593407
11.190211,56.18336553542968,24.231009707642453,7.397034567755774,1.020093,0.49034435,5118.0,0.890641,-8.343169465872164,0.49408344619827693,4433.238010526608,1.2031341178077732
15.09426,56.2722426890678,25.48623869850435,7.282985275627529,2.4537535,0.033776663,3375.75,0.53730446,-4.516812177469509,0.013985472259747559,2783.906219413593,0.5133166516619605
11.165423,57.58886081658227,23.09615125837686,7.480336613350446,1.040019,0.48561892,5175.5,0.86675394,-8.311964431117413,0.4942976174063838,4392.247029380886,1.225961212818216
14.086656,58.35353498338368,23.4039639382252,7.778710543345705,2.3299932,0.05540892,3773.8901,0.5506352,-5.19516747229037,0.031011471767553218,2867.4192455663524,0.7205013259807966
14.4285,55.131342169877946,23.55045514884536,7.444586091008108,2.1765623,0.050004873,3598.0,0.5754883,-5.072841049790306,0.02471262544443401,2980.1524020554716,0.5954406533080117
12.720613,57.98900483956988,23.3392277403962,7.38324033101459,1.4733028,0.1443063,4479.0,0.63086027,-6.8221003374464075,0.12113253035436672,3685.7588569848,0.8618517070074522
12.204215,57.71443860745304,23.32887519993769,7.387685649164162,1.2771721,0.2032673,4883.05,0.6299471,-7.335488831955862,0.19466917336092884,3967.77606403637,0.9427798094836115
9.894127,57.10911287974154,24.048188821618258,7.379283401069254,0.7418165,1.4934982,5955.5,1.1479383,-9.651266726051977,1.6380261116947115,5127.055629374733,1.6378734315317676
12.184739,58.53724009607239,24.333495628328745,7.694849310666972,1.3641243,0.20704985,4610.0,0.71332633,-7.151281473211835,0.18268553492711928,3836.301967368767,0.9769728585435019
9.42555,55.92874871020727,23.59457686437168,7.771735777404073,0.69458866,2.0601935,6140.7,1.2681507,-9.860758723880894,2.2737564593661697,5273.49181558557,1.8240276079237587
10.409135,56.72891569970928,24.79614093950752,7.3453420842274735,0.8434305,0.9644756,5536.5,1.0674012,-9.159309483431144,1.0287786603689624,4843.7816995223775,1.454279347469391
13.723226,57.0721387779768,24.504227122036752,7.419886085825003,1.8564491,0.07423668,3975.6174,0.57431847,-5.7947318711769285,0.04763378854224002,3255.73122755137,0.6926541794893237
12.555491,56.89040947426911,24.684003206126462,7.401604153824411,1.4201279,0.15286799,4730.6333,0.5820662,-6.974801623605149,0.14033044111083529,3757.1998942708456,0.8926954668675806
11.964892,56.66420574689882,24.029486245324403,7.350862523516928,1.2158127,0.24757218,5028.0,0.6557118,-7.599796112520115,0.24511314298377945,4067.5998983724885,1.0066136862028716
13.605987,56.55371918891189,24.05417756286306,7.308287230596681,1.8048096,0.08709062,3944.0,0.63206905,-5.987744688270423,0.05469831962204277,3306.3704575676984,0.7196808649514892
12.79014,56.30646278688397,25.08756726513918,7.419422299860121,1.4788561,0.13412043,4477.5,0.6085958,-6.728130409977917,0.11251328841294275,3678.4926553832156,0.8339079412185609
11.690341,55.7623595340192,24.66956453669538,7.44252267431834,1.141139,0.3140783,4982.033,0.75224334,-7.81238609239637,0.3079096266464309,4197.954226113137,1.0592347573473577
11.9505205,56.532505083953794,24.866698217358604,7.148574909566619,1.3309612,0.2788804,4819.0664,0.75759274,-7.75369077744546,0.2626351531505442,3885.146060507857,1.1421357181682605
10.273763,56.23507506659182,24.432411145017102,7.422778447756323,0.8384485,1.0559919,5692.88,1.0563769,-9.242246190088446,1.1412001072970017,4856.763302375626,1.5235019426046164
14.573225,57.27448160067606,23.739597350786266,6.124078464096893,2.4493809,0.055038664,3828.0,0.53338736,-5.9044099435606725,0.03196159964485823,2786.7535740968574,0.774413842176137
8.874772,55.8721213112435,22.73461748381822,7.480255772234216,0.5872078,3.6759744,6775.0,1.3916187,-10.602669467156993,4.076226463056828,5649.281127802539,2.128132992456924
12.022059,57.66384056390636,25.393558001550517,5.752130002774353,1.4815159,0.47078994,4386.75,1.1879016,-8.768866287509885,0.37976856557945343,3675.025110440737,1.534952259728018
14.688695,56.83687447007095,25.08657208202175,7.260887179898888,2.2992373,0.04285437,3550.6667,0.54705423,-4.937571282616883,0.020442905571059277,2889.1595657870184,0.5762145785537881
13.65518,57.30137354813347,23.228146856948054,7.379370635075764,1.82407,0.07390064,4102.0,0.53825176,-5.890154619031586,0.0512730736354984,3287.2540666617874,0.7049107291068251
12.0192995,57.91374713679545,24.548702499359177,7.42476315909977,1.2379265,0.23373179,4969.76,0.65213984,-7.495372962832294,0.2285151460424698,4030.9056515444004,0.9897105876729934
12.879779,56.66214031086443,24.520113962357595,7.381538623330803,1.5260181,0.12965193,4388.3965,0.62291735,-6.664086882768338,0.10466334415046351,3618.1952285302614,0.8313220453778185
9.518376,57.573728581529735,25.37937007962121,7.253398035975452,0.6871643,2.1705432,6155.233,1.2955312,-10.11305012650632,2.396440106424964,5297.473394008751,1.8556741090404738
11.464658,57.40235227021632,24.29586591381169,7.365001264167708,1.0798855,0.38558927,5097.78,0.79607314,-8.090422287111242,0.38707145817866007,4313.006996912658,1.1251002884101906
15.295293,55.51202747718308,24.209905242507293,7.338324469287138,2.5277958,0.029161366,3316.0,0.51740134,-4.277930681766284,0.01144692873447812,2736.7705240741752,0.48053354390583986
11.430553,56.811774069651726,25.37163241395381,7.572139959092714,1.0980988,0.37428892,5128.575,0.77493036,-7.985844810188482,0.3778692353383193,4277.9785425326045,1.1299248257375538
9.921573,57.98702363670819,23.90175911616948,7.487040599101899,0.7607107,1.4220649,5844.975,1.1629125,-9.551335365677543,1.5514951550894591,5071.264323288532,1.6292911717865426
12.425606,55.38534152106508,23.161526200176286,7.422707337517014,1.3778067,0.16423419,4882.5,0.5663696,-7.0904510903325555,0.1572653062289619,3816.593271147523,0.9158422802463811
11.108135,57.3503075390406,23.839048706697447,7.376478664681381,0.9989805,0.51951206,5259.0,0.86824864,-8.43915949973561,0.535855655592094,4477.728926558094,1.2281864429052831
9.428313,57.4705710357224,25.647252789812324,7.189164418784616,0.7216625,2.411576,6007.9336,1.433352,-10.247588641790006,2.6504399413100392,5188.288358605765,2.034542468682106
12.34341,57.97253655735734,24.386768052861587,7.181640268216611,1.3410549,0.18496746,4979.0,0.57798433,-7.337727362001507,0.1812127309309818,3870.1155222271514,0.9560981594840475
13.925313,55.94994538803952,25.053012027021506,7.441610092877773,1.9315166,0.06337387,3925.6868,0.5442225,-5.578027216087204,0.039313433713250676,3185.467887899043,0.6573247927154707
12.6328,56.01188717769532,25.656155573528437,7.245450726232397,1.4818211,0.16444397,4450.0,0.6822469,-7.004107465521109,0.13637952873052536,3674.6277478420507,0.920034005167084
11.258368,56.109576045747886,24.58950700044713,7.40655131489199,1.0840569,0.47768146,4930.685,0.947125,-8.268583788035127,0.4628291753802326,4304.921181032756,1.2349118052390413
11.164752,56.05451968870855,24.030622214893405,7.528311850425594,1.0228424,0.48791525,5082.0,0.90106374,-8.280670260775771,0.48831942242070653,4427.525186016178,1.1991842214392314
8.540198,56.39368370461611,24.46311329463798,7.435439810887517,0.5054922,5.0991406,7180.0,1.4593258,-10.967289733494194,5.6144533178990095,5984.2412979141145,2.2258276387052427
14.470423,56.10348263799233,24.76821918626869,7.470613704718746,2.2257013,0.050157864,3533.25,0.59768647,-5.013467636462565,0.023611209766477185,2942.8538418840894,0.5968672096046767
10.94297,56.95058341387045,23.21789013771287,7.318577435027178,0.9584093,0.60817724,5332.0,0.91387635,-8.643726546862206,0.633809370093881,4566.447565543594,1.2843351376606376
10.420579,57.27554720695359,23.781043757310677,7.209080087285128,1.0409546,1.017831,5305.04,1.1942992,-9.241490621370215,1.0568386790170692,4390.345590271221,1.794167237332357
13.9019,55.446287610644,22.8568358831564,7.365583428196854,1.9039288,0.067062326,3904.25,0.56600034,-5.652785079424914,0.04100394987501588,3210.8464485184877,0.6607387239570041
11.011639,56.31406415248178,25.289282570617026,7.413373539120267,1.0293226,0.5704886,5167.0,0.94253874,-8.51070937420045,0.5798459563555599,4414.132840875407,1.3146843884465695
11.968134,55.80678104760392,25.269935629317104,7.396174660310489,1.2527733,0.24050806,5097.0,0.6289096,-7.5658277511314935,0.24139711926395743,4006.7297169642634,1.0295369415647375
13.693971,56.147627711146285,24.00114057915761,7.344656725347309,1.8265715,0.07080572,4129.3833,0.5198959,-5.874940031379543,0.04994230641878261,3284.7915043610997,0.6967462934140578
11.68959,56.26374877792856,23.83921565790512,7.280531682174002,1.1299181,0.3282882,4984.09,0.7684375,-7.923166930873409,0.321986607122179,4218.455293548079,1.072674580774981
13.036555,57.874839203752046,23.899041937260147,7.565003816948215,1.5827932,0.109208666,4341.25,0.5841866,-6.38455713594157,0.08625011782560589,3548.7926537926833,0.784466829836252
11.439413,56.17998816944305,25.8753288073806,7.516415477271048,1.1149693,0.38973972,4962.027,0.84473747,-8.01391659958948,0.3803761196295348,4246.159964525297,1.1507206496516713
12.895202,57.18936709736756,23.33871889355739,7.379298209779048,1.5196486,0.11907658,4561.95,0.55241406,-6.650181692086532,0.1032497663332642,3626.194389961535,0.8220502438634605
10.528545,56.01485492190356,24.504048116016957,7.378027754105461,0.9138651,0.8610742,5482.0,1.0287145,-9.01769959038195,0.9134850220064648,4669.084368623352,1.4748344021458686
12.243859,56.82535301125591,24.39057153885707,6.989037882889169,1.4993296,0.25315222,4447.33,0.8475099,-7.573202870714095,0.20971119306893768,3652.010478671244,1.155055261282218
12.866021,56.3733163680427,23.760308671851,7.258553033682535,1.5620556,0.13734534,4363.6235,0.6484329,-6.761852883324707,0.1096204275012132,3573.7543687646807,0.8720719832478715
14.185698,55.90297984695249,24.23212144175704,7.0762790215705,2.0972948,0.06771509,3628.0,0.6586593,-5.569337356788283,0.034206678190556256,3042.886107644874,0.6719547731146512
9.533586,55.995108008035096,23.882533452133064,7.3856985145787775,0.74294186,2.0617921,6208.6665,1.241019,-10.007462909410926,2.2792000648584305,5123.689619386288,1.9345572420370452
9.590614,58.59003701715486,24.075494611151427,7.361745846217053,0.7036648,1.9724723,6136.0,1.2427604,-9.96667683502062,2.1766708441479894,5244.540517934958,1.804419356076763
10.966898,55.36604084050181,23.70814343520473,7.39251184498223,0.9756479,0.5855669,5300.8667,0.90729207,-8.569540519708507,0.6076545327935,4528.218551764749,1.2788794202822305
7.7320957,56.861886958106986,23.67813316417608,7.604931015974854,0.2205081,10.794197,7995.3335,1.7122794,-11.662696420948762,11.297208968302215,7698.993198355499,1.9075401873566602
12.457087,55.21372985883543,23.598225515322905,7.438521088899847,1.3769703,0.16607596,4723.4966,0.6085256,-7.0483291413492655,0.15212199165545007,3817.790795661521,0.900176633265465
9.103162,57.07038946170814,25.21492600799203,7.22988009998537,0.6593914,3.1861796,6613.9824,1.3594452,-10.544502133150564,3.5356804725017845,5389.658860330794,2.1775590333746497
10.69776,55.143301707784765,23.682412313515783,7.426635788999271,0.9182844,0.7377465,5358.0,0.99678344,-8.815651551374744,0.7714570420717934,4658.643712870442,1.3614223191322785
11.855584,57.912739789745615,22.750080983622308,7.240205875653891,1.1797895,0.2929876,4866.64,0.7614104,-7.784944185625033,0.27942455558873175,4129.201635473049,1.0429322334196143
12.19216,56.02133727974668,25.483636663235032,7.412893360269652,1.2790318,0.20735553,4823.375,0.6520913,-7.3305122445678474,0.19550618217315235,3964.845710181864,0.9462015416186338
9.691098,56.837089389849446,25.525645147449254,7.314183192275801,0.76311874,1.8380178,5892.4175,1.3008897,-9.898601563856328,2.010153085617,5064.262444317947,1.8596796797328803
13.991919,57.07511872401234,23.891279977435403,7.288801577318803,1.927804,0.06166937,3936.6667,0.5338633,-5.615161695807821,0.03854074849459427,3188.8539767259667,0.6494516048920411
10.398834,56.918613617547145,24.36436236976605,7.316612651236727,0.85272694,0.97335374,5629.0,1.0373504,-9.189205053376078,1.0467579613072233,4819.78827992583,1.4815734980669282
8.257667,56.945239883686206,25.385499814878436,7.078323436187032,0.35372734,7.516486,7768.25,1.5136089,-11.495924010585803,8.036600744654569,6762.740559899397,2.0851952650875694
10.910271,57.58720452276469,24.46655135744108,7.249936899172197,0.9340391,0.62832403,5468.5,0.8830963,-8.723541568579426,0.6656150708864051,4621.892785185718,1.2847772173537517
10.239899,57.07140079253329,23.8901568190568,7.321315034901866,0.80504036,1.1104032,5826.0,1.0343131,-9.34492758783606,1.2102141048506883,4946.118428557421,1.5127183345344477
9.712552,56.169919301964136,24.818340237379328,7.408644202933376,0.71434784,1.743928,6072.0,1.1933103,-9.81298712489964,1.9208865828328805,5210.967792710591,1.716999112860527
10.842311,58.60525132146347,24.359890131498023,7.363973409900398,0.9789829,0.65317565,5403.0,0.92235416,-8.713467132203464,0.6868330368378608,4520.914761654424,1.3640457532496617
12.73605,57.55177249919622,24.532732691816317,7.196010438933341,1.4438963,0.14229259,4613.83,0.590365,-6.935092561185639,0.12571770104486102,3724.842473040456,0.8596830834190107
9.562554,56.35062643985072,24.885785528205197,7.280298495834878,0.69124794,2.0691588,6145.15,1.2690672,-10.050363077194943,2.28391547983368,5284.2490916052675,1.820662462859735
11.438498,55.9514793562376,25.004191328822355,7.306604285251033,1.1216526,0.41009617,4991.453,0.8563307,-8.156385216046914,0.4028743571300413,4233.717713631436,1.191233791368879
10.404107,56.61406720825912,25.135337435698997,7.378191904384264,0.84881496,0.9527699,5626.0,1.027418,-9.142026348964698,1.024371073443413,4829.848529380022,1.4595454333265807
13.153968,56.78068856976081,23.226163038027188,7.282249318199454,1.6122046,0.110282324,4257.5063,0.61037254,-6.457609461077515,0.08353754592995101,3514.1272284674683,0.7873392125939616
8.322883,56.76765515967455,23.995019208656988,7.369924891650664,0.42066765,6.3666325,7310.43,1.5729744,-11.228855819624982,6.981048837102639,6389.801444276634,2.176915636671219
12.213566,56.8064793078093,23.71409194049985,7.349683243233597,1.2762156,0.20234035,4908.3633,0.62204313,-7.351924314223762,0.19500078312018324,3969.285343612722,0.9428650198320396
11.889382,56.41428088640734,23.754102001577262,7.346930987154904,1.6295033,0.3278487,4375.0,0.9966284,-7.677981028624318,0.26304816666755104,3494.1300466822427,1.413173540037774
10.659182,55.21027404174425,23.418245859338874,7.403971523089829,0.90125275,0.7574612,5490.3335,0.9619121,-8.86951165215193,0.8042623167681802,4699.205806181164,1.366173685247852
14.190984,56.78942246309074,23.74198596515098,7.302015561848563,2.3946419,0.061828677,3660.365,0.6182994,-5.407040322873847,0.03196839933982197,2823.0254620344613,0.7547217092413504
13.620668,57.84232821207113,25.165935179334166,7.184809022626229,1.8201857,0.0877049,3964.0,0.62790984,-6.058263699073352,0.05583446285815062,3291.08706755209,0.7338856814907776
12.406004,56.517282230065845,23.405325959353107,7.352687449888231,1.3969898,0.17235915,4839.0,0.5906886,-7.157442965733136,0.16319475231984826,3789.3829612763707,0.9463942344628565
10.851324,56.085556018632616,24.772662977203,7.184980521025954,1.1248856,0.7344662,4954.047,1.1633712,-8.827488352579648,0.7155157696525611,4227.7314938202235,1.592028352082415
12.247098,57.11688292288393,23.300563072721012,7.446772040741175,1.3326874,0.20323838,4689.3066,0.68302757,-7.252775118034572,0.18417245659336667,3882.5652321389684,0.957702906125485
11.309817,54.86596958122946,23.894801436053736,7.284990182913513,1.0828514,0.46152058,5020.935,0.8977987,-8.299878934556178,0.45626300690391397,4307.254019680958,1.224792861037391
8.760477,57.86348663909352,24.518455060627502,7.332708125568687,0.5418215,4.249332,6752.623,1.5061492,-10.816574867653332,4.712815119599336,5829.346074325453,2.1490994371512384
8.00354,56.49651219995799,25.39839644131894,7.600061923424725,0.28597307,8.305684,7863.0,1.5529726,-11.39445441952001,8.809469136247248,7201.022949758113,1.925495314977409
10.576406,55.90729777834087,23.53579411646532,7.323320636239823,0.8767376,0.8345623,5502.16,1.0053461,-9.007051075206634,0.8871999354580373,4759.169145145221,1.398957295109767
9.06211,55.34579823814665,23.486741126862267,7.515350003301166,0.6061373,3.0630744,6492.0,1.3834848,-10.39192841451414,3.3982676206110582,5578.19989141766,1.992951041759614
11.209154,56.02025980630785,24.27532545177704,7.34694822960917,1.0703726,0.49084756,5091.84,0.90027773,-8.358197294177605,0.49218054271004824,4331.589629073195,1.257834774121248
10.544441,56.266810286435685,25.257653157550354,7.361768810694915,0.88975143,0.84936535,5516.0,1.00914,-9.012834237876598,0.9041890651186524,4727.101134430306,1.431514740887816
